appliance,category,subcategory,household,dwelling,tenure,purpose,mode,fuel,units 1,units 2,units 3,units 4
dual-fuel-cooker-2031-35-mid-A,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,53,53,53,53
dual-fuel-cooker-2031-35-low-A,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,53,53,53,53
dual-fuel-cooker-2036-40-high-A+,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,44,44,44,44
dual-fuel-cooker-2036-40-mid-A+,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,44,44,44,44
dual-fuel-cooker-2041-45-high-A+,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,44,44,44,44
dual-fuel-cooker-2041-45-mid-A+,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,44,44,44,44
dual-fuel-cooker-2041-45-low-A+,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,44,44,44,44
dual-fuel-cooker-2046-50-high-A++,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,34,34,34,34
dual-fuel-cooker-2046-50-mid-A+,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,44,44,44,44
dual-fuel-cooker-2046-50-low-A+,cooker,dual-fuel-cooker-sub,household,*,*,oven,*,appliance-elect,44,44,44,44
gas-cooker-2011-15-high-B,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,83,83,83,83
gas-cooker-2011-15-mid-B,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,83,83,83,83
gas-cooker-2011-15-low-B,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,83,83,83,83
gas-cooker-2016-20-high-A,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,65,65,65,65
gas-cooker-2016-20-mid-B,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,83,83,83,83
gas-cooker-2016-20-low-B,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,83,83,83,83
gas-cooker-2021-25-high-A,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,65,65,65,65
gas-cooker-2021-25-mid-A,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,65,65,65,65
gas-cooker-2026-30-high-A,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,65,65,65,65
gas-cooker-2026-30-mid-A,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,65,65,65,65
gas-cooker-2026-30-low-A,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,65,65,65,65
gas-cooker-2031-35-high-A+,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,53,53,53,53
gas-cooker-2031-35-mid-A,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,65,65,65,65
gas-cooker-2031-35-low-A,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,65,65,65,65
gas-cooker-2036-40-high-A+,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,53,53,53,53
gas-cooker-2036-40-mid-A+,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,53,53,53,53
gas-cooker-2041-45-high-A+,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,53,53,53,53
gas-cooker-2041-45-mid-A+,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,53,53,53,53
gas-cooker-2041-45-low-A+,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,53,53,53,53
gas-cooker-2046-50-high-A++,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,42,42,42,42
gas-cooker-2046-50-mid-A+,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,53,53,53,53
gas-cooker-2046-50-low-A+,cooker,gas-cooker-sub,household,*,*,hob,*,appliance-gas,53,53,53,53
gas-cooker-2011-15-high-B,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,137,137,137,137
gas-cooker-2011-15-mid-B,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,137,137,137,137
gas-cooker-2011-15-low-B,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,137,137,137,137
gas-cooker-2016-20-high-A,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,108,108,108,108
gas-cooker-2016-20-mid-B,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,137,137,137,137
gas-cooker-2016-20-low-B,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,137,137,137,137
gas-cooker-2021-25-high-A,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,108,108,108,108
gas-cooker-2021-25-mid-A,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,108,108,108,108
gas-cooker-2026-30-high-A,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,108,108,108,108
gas-cooker-2026-30-mid-A,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,108,108,108,108
gas-cooker-2026-30-low-A,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,108,108,108,108
gas-cooker-2031-35-high-A+,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,88,88,88,88
gas-cooker-2031-35-mid-A,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,108,108,108,108
gas-cooker-2031-35-low-A,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,108,108,108,108
gas-cooker-2036-40-high-A+,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,88,88,88,88
gas-cooker-2036-40-mid-A+,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,88,88,88,88
gas-cooker-2041-45-high-A+,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,88,88,88,88
gas-cooker-2041-45-mid-A+,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,88,88,88,88
gas-cooker-2041-45-low-A+,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,88,88,88,88
gas-cooker-2046-50-high-A++,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,69,69,69,69
gas-cooker-2046-50-mid-A+,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,88,88,88,88
gas-cooker-2046-50-low-A+,cooker,gas-cooker-sub,household,*,*,oven,*,appliance-gas,88,88,88,88
freezer-2011-15-high-A,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,56,56,56,56
freezer-2011-15-mid-A,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,56,56,56,56
freezer-2016-20-high-A,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,56,56,56,56
freezer-2016-20-mid-A,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,56,56,56,56
freezer-2016-20-low-A,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,56,56,56,56
freezer-2021-25-high-A+,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,55,55,55,55
freezer-2021-25-mid-A,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,56,56,56,56
freezer-2021-25-low-A,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,56,56,56,56
freezer-2026-30-high-A+,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,55,55,55,55
freezer-2026-30-mid-A+,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,55,55,55,55
freezer-2031-35-high-A+,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,55,55,55,55
freezer-2031-35-mid-A+,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,55,55,55,55
freezer-2031-35-low-A+,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,55,55,55,55
freezer-2036-40-high-A++,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
freezer-2036-40-mid-A+,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,55,55,55,55
freezer-2036-40-low-A+,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,55,55,55,55
freezer-2041-45-high-A++,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
freezer-2041-45-mid-A++,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
freezer-2046-50-high-A++,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
freezer-2046-50-mid-A++,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
freezer-2046-50-low-A++,freezer,freezer-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
fridge-freezer-2011-15-high-A,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,102,102,102,102
fridge-freezer-2011-15-mid-A,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,102,102,102,102
fridge-freezer-2011-15-low-A,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,102,102,102,102
fridge-freezer-2016-20-high-A+,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,270,270,270,270
fridge-freezer-2016-20-mid-A,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,102,102,102,102
fridge-freezer-2016-20-low-A,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,102,102,102,102
fridge-freezer-2021-25-high-A+,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,68,68,68,68
fridge-freezer-2021-25-mid-A+,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,68,68,68,68
fridge-freezer-2026-30-high-A+,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,68,68,68,68
fridge-freezer-2026-30-mid-A+,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,68,68,68,68
fridge-freezer-2026-30-low-A+,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,68,68,68,68
fridge-freezer-2031-35-high-A++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
fridge-freezer-2031-35-mid-A+,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,68,68,68,68
fridge-freezer-2031-35-low-A+,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,68,68,68,68
fridge-freezer-2036-40-high-A++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
fridge-freezer-2036-40-mid-A++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
fridge-freezer-2041-45-high-A++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
fridge-freezer-2041-45-mid-A++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
fridge-freezer-2041-45-low-A++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
fridge-freezer-2046-50-high-A+++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,40,40,40,40
fridge-freezer-2046-50-mid-A++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
fridge-freezer-2046-50-low-A++,fridge,fridge-freezer-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
fridge-2011-15-high-A,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
fridge-2011-15-mid-A,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
fridge-2016-20-high-A,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
fridge-2016-20-mid-A,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
fridge-2016-20-low-A,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
fridge-2021-25-high-A+,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,35,35,35,35
fridge-2021-25-mid-A,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
fridge-2021-25-low-A,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,44,44,44,44
fridge-2026-30-high-A+,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,35,35,35,35
fridge-2026-30-mid-A+,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,35,35,35,35
fridge-2031-35-high-A+,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,35,35,35,35
fridge-2031-35-mid-A+,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,35,35,35,35
fridge-2031-35-low-A+,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,35,35,35,35
fridge-2036-40-high-A++,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
fridge-2036-40-mid-A+,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,35,35,35,35
fridge-2036-40-low-A+,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,35,35,35,35
fridge-2041-45-high-A++,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
fridge-2041-45-mid-A++,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
fridge-2046-50-high-A++,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
fridge-2046-50-mid-A++,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
fridge-2046-50-low-A++,fridge,fridge-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2011-15-high-A,washer,washer-sub,household,*,*,consumption,*,appliance-elect,25,25,25,25
washer-2011-15-mid-A,washer,washer-sub,household,*,*,consumption,*,appliance-elect,25,25,25,25
washer-2016-20-high-A,washer,washer-sub,household,*,*,consumption,*,appliance-elect,25,25,25,25
washer-2016-20-mid-A,washer,washer-sub,household,*,*,consumption,*,appliance-elect,25,25,25,25
washer-2016-20-low-A,washer,washer-sub,household,*,*,consumption,*,appliance-elect,25,25,25,25
washer-2021-25-high-A+,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2021-25-mid-A,washer,washer-sub,household,*,*,consumption,*,appliance-elect,25,25,25,25
washer-2021-25-low-A,washer,washer-sub,household,*,*,consumption,*,appliance-elect,25,25,25,25
washer-2026-30-high-A+,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2026-30-mid-A+,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2031-35-high-A+,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2031-35-mid-A+,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2031-35-low-A+,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2036-40-high-A++,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2036-40-mid-A+,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2036-40-low-A+,washer,washer-sub,household,*,*,consumption,*,appliance-elect,23,23,23,23
washer-2041-45-high-A++,washer,washer-sub,household,*,*,consumption,*,appliance-elect,22,22,22,22
washer-2041-45-mid-A++,washer,washer-sub,household,*,*,consumption,*,appliance-elect,22,22,22,22
washer-2046-50-high-A++,washer,washer-sub,household,*,*,consumption,*,appliance-elect,22,22,22,22
washer-2046-50-mid-A++,washer,washer-sub,household,*,*,consumption,*,appliance-elect,22,22,22,22
washer-2046-50-low-A++,washer,washer-sub,household,*,*,consumption,*,appliance-elect,22,22,22,22
dryer-2011-15-high-C,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,97,97,97,97
dryer-2011-15-mid-C,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,97,97,97,97
dryer-2011-15-low-C,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,97,97,97,97
dryer-2016-20-high-B,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
dryer-2016-20-mid-C,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,97,97,97,97
dryer-2016-20-low-C,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,97,97,97,97
dryer-2021-25-high-B,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
dryer-2021-25-mid-B,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
dryer-2026-30-high-B,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
dryer-2026-30-mid-B,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
dryer-2026-30-low-B,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
dryer-2031-35-high-A,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,73,73,73,73
dryer-2031-35-mid-B,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
dryer-2031-35-low-B,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
dryer-2036-40-high-A,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,73,73,73,73
dryer-2036-40-mid-A,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,73,73,73,73
dryer-2041-45-high-A,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,73,73,73,73
dryer-2041-45-mid-A,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,73,73,73,73
dryer-2041-45-low-A,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,73,73,73,73
dryer-2046-50-high-A+,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,63,63,63,63
dryer-2046-50-mid-A,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,73,73,73,73
dryer-2046-50-low-A,dryer,dryer-sub,household,*,*,consumption,*,appliance-elect,73,73,73,73
dishwasher-2011-15-high-A,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
dishwasher-2011-15-mid-A,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
dishwasher-2011-15-low-A,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
dishwasher-2016-20-high-A+,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,46,46,46,46
dishwasher-2016-20-mid-A,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
dishwasher-2016-20-low-A,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,52,52,52,52
dishwasher-2021-25-high-A+,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,46,46,46,46
dishwasher-2021-25-mid-A+,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,46,46,46,46
dishwasher-2026-30-high-A+,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,46,46,46,46
dishwasher-2026-30-mid-A+,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,46,46,46,46
dishwasher-2026-30-low-A+,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,46,46,46,46
dishwasher-2031-35-high-A++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,41,41,41,41
dishwasher-2031-35-mid-A+,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,46,46,46,46
dishwasher-2031-35-low-A+,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,46,46,46,46
dishwasher-2036-40-high-A++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,41,41,41,41
dishwasher-2036-40-mid-A++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,41,41,41,41
dishwasher-2041-45-high-A++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,41,41,41,41
dishwasher-2041-45-mid-A++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,41,41,41,41
dishwasher-2041-45-low-A++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,41,41,41,41
dishwasher-2046-50-high-A+++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,36,36,36,36
dishwasher-2046-50-mid-A++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,41,41,41,41
dishwasher-2046-50-low-A++,dishwasher,dishwasher-sub,household,*,*,consumption,*,appliance-elect,41,41,41,41
LCD-2011-15-large,TV,LCD-TV-sub,household,*,*,consumption,*,appliance-elect,155,155,155,155
LCD-2011-15-mid,TV,LCD-TV-sub,household,*,*,consumption,*,appliance-elect,85,85,85,85
